player_id,name,season,salary,team,position,draft_pick,draft_year
johnser02,Ervin Johnson,2000-01,2700000,Milwaukee Bucks,Center,23rd overall,1993
johnser02,Ervin Johnson,2001-02,3670929,Milwaukee Bucks,Center,23rd overall,1993
johnser02,Ervin Johnson,2002-03,3998679,Milwaukee Bucks,Center,23rd overall,1993
johnser02,Ervin Johnson,2003-04,4418156,Minnesota Timberwolves,Center,23rd overall,1993
johnser02,Ervin Johnson,2004-05,4837633,Minnesota Timberwolves,Center,23rd overall,1993
johnser02,Ervin Johnson,2005-06,1138500,Milwaukee Bucks,Center,23rd overall,1993
johnsfr01,Frank Johnson,1984-85,232000,Washington Bullets,Point Guard,11th overall,1981
johnsfr01,Frank Johnson,1985-86,255000,Washington Bullets,Point Guard,11th overall,1981
johnsfr01,Frank Johnson,1987-88,325000,Washington Bullets,Point Guard,11th overall,1981
johnsfr01,Frank Johnson,1988-89,375000,Houston Rockets,Point Guard,11th overall,1981
johnsfr01,Frank Johnson,1992-93,140000,Phoenix Suns,Point Guard,11th overall,1981
johnsfr01,Frank Johnson,1993-94,500000,Phoenix Suns,Point Guard,11th overall,1981
johnsge02,George Johnson,1985-86,70000,New Jersey Nets,Center,79th overall,1970
johnsge02,George Johnson,1985-86,70000,Seattle SuperSonics,Center,79th overall,1970
johnsiv01,Ivan Johnson,2011-12,473604,Atlanta Hawks,Power Forward,,
johnsiv01,Ivan Johnson,2012-13,962195,Atlanta Hawks,Power Forward,,
johnsiv01,Ivan Johnson,2014-15,25000,Dallas Mavericks,Power Forward,,
johnsja02,JaJuan Johnson,2011-12,1042320,Boston Celtics,Power Forward,27th overall,2011
johnsja02,JaJuan Johnson,2012-13,1120440,Houston Rockets,Power Forward,27th overall,2011
johnsja01,James Johnson,2009-10,1594080,Chicago Bulls,Power Forward and Small Forward,16th overall,2009
johnsja01,James Johnson,2010-11,1713600,Toronto Raptors,Power Forward and Small Forward,16th overall,2009
johnsja01,James Johnson,2011-12,1833120,Toronto Raptors,Power Forward and Small Forward,16th overall,2009
johnsja01,James Johnson,2012-13,2812006,Sacramento Kings,Power Forward and Small Forward,16th overall,2009
johnsja01,James Johnson,2014-15,2500000,Toronto Raptors,Power Forward and Small Forward,16th overall,2009
johnsja01,James Johnson,2015-16,2500000,Toronto Raptors,Power Forward and Small Forward,16th overall,2009
johnsja01,James Johnson,2016-17,4000000,Miami Heat,Power Forward and Small Forward,16th overall,2009
johnsja01,James Johnson,2017-18,13954000,Miami Heat,Power Forward and Small Forward,16th overall,2009
johnsjo02,Joe Johnson,2001-02,1608840,Boston Celtics,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2002-03,1729560,Phoenix Suns,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2003-04,1850160,Phoenix Suns,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2004-05,2358954,Phoenix Suns,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2005-06,12000000,Atlanta Hawks,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2006-07,12744189,Atlanta Hawks,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2007-08,13488377,Atlanta Hawks,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2008-09,14232567,Atlanta Hawks,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2009-10,14976754,Atlanta Hawks,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2010-11,16324500,Atlanta Hawks,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2011-12,18038573,Atlanta Hawks,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2012-13,19752645,Brooklyn Nets,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2013-14,21466718,Brooklyn Nets,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2014-15,23180790,Brooklyn Nets,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2015-16,24894863,Brooklyn Nets,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2015-16,414481,Miami Heat,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2016-17,11000000,Utah Jazz,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2017-18,9505000,Sacramento Kings,Shooting Guard and Small Forward,10th overall,2001
johnsjo02,Joe Johnson,2017-18,473835,Houston Rockets,Shooting Guard and Small Forward,10th overall,2001
johnske01,Ken Johnson,1985-86,106000,Portland Trail Blazers,Power Forward,28th overall,1985
johnske03,Ken Johnson,2002-03,349458,Miami Heat,Center,49th overall,2001
johnske02,Kevin Johnson,1987-88,536100,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1988-89,532000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1989-90,2140000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1990-91,1750000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1991-92,1950000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1992-93,1850000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1993-94,2300000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1994-95,2750000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1995-96,2900000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1996-97,7000000,Phoenix Suns,Point Guard,7th overall,1987
johnske02,Kevin Johnson,1997-98,8000000,Phoenix Suns,Point Guard,7th overall,1987
johnsla02,Larry Johnson,1991-92,1955000,Charlotte Hornets,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1992-93,2540000,Charlotte Hornets,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1993-94,3125000,Charlotte Hornets,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1994-95,3710000,Charlotte Hornets,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1995-96,4295000,Charlotte Hornets,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1996-97,5004000,New York Knicks,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1997-98,8460714,New York Knicks,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1998-99,10186000,New York Knicks,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,1999-00,11910714,New York Knicks,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,2000-01,11000000,New York Knicks,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,2001-02,11335714,New York Knicks,Small Forward and Power Forward,1st overall,1991
johnsla02,Larry Johnson,2002-03,9610714,New York Knicks,Small Forward and Power Forward,1st overall,1991
johnsli01,Linton Johnson,2003-04,366931,Chicago Bulls,Small Forward and Power Forward,,
johnsli01,Linton Johnson,2004-05,620046,San Antonio Spurs,Small Forward and Power Forward,,
johnsli01,Linton Johnson,2005-06,719373,New Jersey Nets,Small Forward and Power Forward,,
johnsli01,Linton Johnson,2006-07,771331,New Orleans/Oklahoma City Hornets,Small Forward and Power Forward,,
johnsli01,Linton Johnson,2007-08,283953,Phoenix Suns,Small Forward and Power Forward,,
johnsli01,Linton Johnson,2008-09,125374,Charlotte Bobcats,Small Forward and Power Forward,,
johnsma02,Magic Johnson,1984-85,2500000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1985-86,2500000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1987-88,2500000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1988-89,3142860,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1989-90,3100000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1990-91,2400000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1991-92,2500000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1992-93,2500000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma02,Magic Johnson,1993-94,2500000,Los Angeles Lakers,Shooting Guard and Power Forward and Point Guard,1st overall,1979
johnsma01,Marques Johnson,1984-85,900000,Los Angeles Clippers,Small Forward and Shooting Guard,3rd overall,1977
johnsma01,Marques Johnson,1985-86,1100000,Los Angeles Clippers,Small Forward and Shooting Guard,3rd overall,1977
johnsmi01,Mickey Johnson,1984-85,363000,Golden State Warriors,Power Forward,56th overall,1974
johnsmi01,Mickey Johnson,1985-86,200000,New Jersey Nets,Power Forward,56th overall,1974
johnsni01,Nick Johnson,2014-15,507336,Houston Rockets,Shooting Guard,42nd overall,2014
johnsni01,Nick Johnson,2015-16,845059,Denver Nuggets,Shooting Guard,42nd overall,2014
johnsni01,Nick Johnson,2016-17,980431,Denver Nuggets,Shooting Guard,42nd overall,2014
johnsom01,Omari Johnson,2017-18,27648,Memphis Grizzlies,Power Forward,,
johnsor01,Orlando Johnson,2012-13,550000,Indiana Pacers,Shooting Guard,36th overall,2012
johnsor01,Orlando Johnson,2013-14,788872,Indiana Pacers,Shooting Guard,36th overall,2012
johnsor01,Orlando Johnson,2015-16,55722,New Orleans Pelicans,Shooting Guard,36th overall,2012
johnsor01,Orlando Johnson,2015-16,55722,Phoenix Suns,Shooting Guard,36th overall,2012
johnsst04,Stanley Johnson,2015-16,2841960,Detroit Pistons,Small Forward,8th overall,2015
johnsst04,Stanley Johnson,2016-17,2969880,Detroit Pistons,Small Forward,8th overall,2015
johnsst04,Stanley Johnson,2017-18,3097800,Detroit Pistons,Small Forward,8th overall,2015
johnsst03,Steve Johnson,1984-85,369000,Chicago Bulls,Center,7th overall,1981
johnsst03,Steve Johnson,1985-86,600000,San Antonio Spurs,Center,7th overall,1981
johnsst03,Steve Johnson,1987-88,650000,Portland Trail Blazers,Center,7th overall,1981
johnsst03,Steve Johnson,1988-89,750000,Portland Trail Blazers,Center,7th overall,1981
johnstr01,Trey Johnson,2008-09,187258,Cleveland Cavaliers,Shooting Guard,,
johnstr01,Trey Johnson,2010-11,89670,Toronto Raptors,Shooting Guard,,
johnsty01,Tyler Johnson,2014-15,507336,Miami Heat,Shooting Guard and Point Guard,,
johnsty01,Tyler Johnson,2015-16,845059,Miami Heat,Shooting Guard and Point Guard,,
johnsty01,Tyler Johnson,2016-17,5628000,Miami Heat,Shooting Guard and Point Guard,,
johnsty01,Tyler Johnson,2017-18,5881260,Miami Heat,Shooting Guard and Point Guard,,
johnsvi01,Vinnie Johnson,1984-85,625000,Detroit Pistons,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1985-86,491666,Detroit Pistons,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1986-87,491667,Detroit Pistons,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1987-88,633000,Detroit Pistons,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1988-89,633000,Detroit Pistons,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1990-91,1400000,Detroit Pistons,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1991-92,1450000,Detroit Pistons,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1991-92,130000,San Antonio Spurs,Shooting Guard and Point Guard,7th overall,1979
johnsvi01,Vinnie Johnson,1992-93,210000,San Antonio Spurs,Shooting Guard and Point Guard,7th overall,1979
johnswe01,Wesley Johnson,2010-11,3726600,Minnesota Timberwolves,Shooting Guard and Small Forward,4th overall,2010
johnswe01,Wesley Johnson,2011-12,4006080,Minnesota Timberwolves,Shooting Guard and Small Forward,4th overall,2010
johnswe01,Wesley Johnson,2012-13,4285560,Phoenix Suns,Shooting Guard and Small Forward,4th overall,2010
johnswe01,Wesley Johnson,2013-14,916099,Los Angeles Lakers,Shooting Guard and Small Forward,4th overall,2010
johnswe01,Wesley Johnson,2014-15,981084,Los Angeles Lakers,Shooting Guard and Small Forward,4th overall,2010
johnswe01,Wesley Johnson,2015-16,1100600,Los Angeles Clippers,Shooting Guard and Small Forward,4th overall,2010
johnswe01,Wesley Johnson,2016-17,5628000,Los Angeles Clippers,Shooting Guard and Small Forward,4th overall,2010
johnswe01,Wesley Johnson,2017-18,5881260,Los Angeles Clippers,Shooting Guard and Small Forward,4th overall,2010
johnsda03,Darius Johnson-Odom,2012-13,192228,Los Angeles Lakers,Shooting Guard,55th overall,2012
jokicni01,Nikola Jokic,2015-16,1300000,Denver Nuggets,Center,41st overall,2014
jokicni01,Nikola Jokic,2016-17,1358500,Denver Nuggets,Center,41st overall,2014
jokicni01,Nikola Jokic,2017-18,1471382,Denver Nuggets,Center,41st overall,2014
jonesal01,Alvin Jones,2001-02,332817,Philadelphia 76ers,Center,57th overall,2001
jonesas01,Askia Jones,1994-95,150000,Minnesota Timberwolves,Shooting Guard,,
jonesbo01,Bobby Jones,1984-85,500000,Philadelphia 76ers,Power Forward,5th overall,1974
jonesbo01,Bobby Jones,1985-86,500000,Philadelphia 76ers,Power Forward,5th overall,1974
jonesbo02,Bobby Jones,2006-07,412718,Philadelphia 76ers,Small Forward,37th overall,2006
jonesbo02,Bobby Jones,2007-08,687456,Denver Nuggets,Small Forward,37th overall,2006
jonesbo02,Bobby Jones,2007-08,85932,Memphis Grizzlies,Small Forward,37th overall,2006
jonesca01,Caldwell Jones,1984-85,500000,Chicago Bulls,Power Forward and Center,32nd overall,1973
jonesca01,Caldwell Jones,1985-86,157500,Portland Trail Blazers,Power Forward and Center,32nd overall,1973
jonesca01,Caldwell Jones,1987-88,250000,Portland Trail Blazers,Power Forward and Center,32nd overall,1973
jonesca01,Caldwell Jones,1988-89,250000,Portland Trail Blazers,Power Forward and Center,32nd overall,1973
jonesch01,Charles Jones,1985-86,95000,Washington Bullets,Power Forward and Center,165th overall,1979
jonesch01,Charles Jones,1987-88,250000,Washington Bullets,Power Forward and Center,165th overall,1979
jonesch01,Charles Jones,1988-89,100000,Washington Bullets,Power Forward and Center,165th overall,1979
jonesch01,Charles Jones,1990-91,675000,Washington Bullets,Power Forward and Center,165th overall,1979
jonesch01,Charles Jones,1991-92,750000,Washington Bullets,Power Forward and Center,165th overall,1979
jonesch01,Charles Jones,1992-93,875000,Washington Bullets,Power Forward and Center,165th overall,1979
jonesch01,Charles Jones,1995-96,350000,Houston Rockets,Power Forward and Center,165th overall,1979
jonesch01,Charles Jones,1996-97,247500,Houston Rockets,Power Forward and Center,165th overall,1979
jonesch02,Charles Jones,1985-86,150000,Phoenix Suns,Center and Power Forward,36th overall,1984
jonesch02,Charles Jones,1987-88,200520,Portland Trail Blazers,Center and Power Forward,36th overall,1984
jonesch02,Charles Jones,1988-89,300000,Washington Bullets,Center and Power Forward,36th overall,1984
jonesch03,Charles Jones,1998-99,287500,Chicago Bulls,Shooting Guard and Point Guard,,
jonesch03,Charles Jones,1999-00,385000,Los Angeles Clippers,Shooting Guard and Point Guard,,
jonesda02,Dahntay Jones,2003-04,1063680,Memphis Grizzlies,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2004-05,1143360,Memphis Grizzlies,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2005-06,1223160,Memphis Grizzlies,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2006-07,1886113,Memphis Grizzlies,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2007-08,753767,Sacramento Kings,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2008-09,926678,Denver Nuggets,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2009-10,2500000,Indiana Pacers,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2010-11,2500000,Indiana Pacers,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2011-12,2700000,Indiana Pacers,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2012-13,2900000,Atlanta Hawks,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2014-15,387632,Los Angeles Clippers,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2015-16,8819,Cleveland Cavaliers,Small Forward and Shooting Guard,20th overall,2003
jonesda02,Dahntay Jones,2016-17,24022,Cleveland Cavaliers,Small Forward and Shooting Guard,20th overall,2003
jonesda03,Damian Jones,2016-17,1171560,Golden State Warriors,Center,30th overall,2016
jonesda03,Damian Jones,2017-18,1312611,Golden State Warriors,Center,30th overall,2016
jonesda01,Damon Jones,1998-99,287500,Boston Celtics,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,1999-00,106441,Dallas Mavericks,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,1999-00,70206,Golden State Warriors,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2000-01,710000,Vancouver Grizzlies,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2001-02,565850,Detroit Pistons,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2002-03,637435,Sacramento Kings,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2003-04,751179,Milwaukee Bucks,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2004-05,2503000,Miami Heat,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2005-06,3590000,Cleveland Cavaliers,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2006-07,3884678,Cleveland Cavaliers,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2007-08,4172432,Cleveland Cavaliers,Shooting Guard and Point Guard,,
jonesda01,Damon Jones,2008-09,4460186,Milwaukee Bucks,Shooting Guard and Point Guard,,
jonesde01,DeQuan Jones,2012-13,473504,Orlando Magic,Small Forward,,
jonesdo02,Dominique Jones,2010-11,1110120,Dallas Mavericks,Point Guard and Shooting Guard,25th overall,2010
jonesdo02,Dominique Jones,2011-12,1193280,Dallas Mavericks,Point Guard and Shooting Guard,25th overall,2010
jonesdo02,Dominique Jones,2012-13,1276560,Dallas Mavericks,Point Guard and Shooting Guard,25th overall,2010
